State,Month,Victim Sex,Victim Race,Victim Count,Target_Solved,Decade,Victim Age Group,Weapon Grouped,Agency Grouped,Relationship Grouped,Cluster_ID,Solve_Probability,Cold_Case_Risk_Score,Predicted_Solved,SHAP_Feature_1,SHAP_Feature_2,SHAP_Feature_3,SHAP_Feature_4,SHAP_Feature_5
California,August,Male,White,0,1,2000s,Teen,Firearm,Municipal,Stranger,-1,0.889324750316127,11.067524968387302,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Decade_2000s,State_California,Relationship Grouped_Known
Alaska,April,Male,Black,0,1,2010s,Young Adult,Knife,Municipal,Known,-1,0.9566765516803002,4.3323448319699756,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Weapon Grouped_Knife,Decade_2010s,Relationship Grouped_Intimate Partner
Texas,July,Male,Black,0,1,1980s,Adult,Firearm,Municipal,Unknown,-1,0.18607914073538856,81.39208592646115,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,State_Texas
Florida,January,Male,Black,0,0,1990s,Young Adult,Firearm,Municipal,Unknown,0,0.3159234057881971,68.40765942118028,0,Relationship Grouped_Unknown,State_Florida,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
Texas,November,Male,White,0,1,2000s,Adult,Firearm,Municipal,Stranger,-1,0.9434184500943124,5.658154990568763,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Decade_2000s,State_Texas,Relationship Grouped_Known
Michigan,February,Male,Black,0,1,2000s,Young Adult,Firearm,Municipal,Known,-1,0.8675306933438139,13.246930665618606,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Michigan,Relationship Grouped_Intimate Partner,Victim Race_White
District of Columbia,March,Male,Black,0,0,1990s,Young Adult,Firearm,Municipal,Unknown,0,0.07832737034675186,92.16726296532481,0,Relationship Grouped_Unknown,State_District of Columbia,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
New York,May,Female,Unknown,1,1,1980s,Adult,Knife,Municipal,Family,-1,0.7573368430611593,24.266315693884067,1,Relationship Grouped_Unknown,State_New York,Relationship Grouped_Known,Weapon Grouped_Knife,Relationship Grouped_Intimate Partner
New York,September,Male,White,0,0,1990s,Young Adult,Firearm,Municipal,Unknown,0,0.17690650360051097,82.3093496399489,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_New York,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
Arizona,April,Male,Black,0,1,2000s,Adult,Unknown,Municipal,Intimate Partner,-1,0.9424280308102337,5.757196918976622,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,Relationship Grouped_Known,Decade_2000s,Weapon Grouped_Unknown
Alaska,May,Male,White,6,1,1980s,Child,Firearm,State,Stranger,-1,0.9087923883338689,9.120761166613116,1,Relationship Grouped_Unknown,Victim Age Group_Child,Relationship Grouped_Stranger,Victim Count,Agency Grouped_State
Kentucky,October,Male,White,0,1,1980s,Adult,Firearm,State,Known,-1,0.9355244851274886,6.4475514872511335,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Agency Grouped_State,Relationship Grouped_Intimate Partner,Agency Grouped_Municipal
California,August,Male,White,0,0,1980s,Adult,Knife,Municipal,Unknown,2,0.20762902651011994,79.237097348988,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Weapon Grouped_Knife,Relationship Grouped_Intimate Partner,Relationship Grouped_Stranger
Louisiana,March,Male,Black,0,0,2000s,Adult,Firearm,Sheriff,Unknown,1,0.2645409498376171,73.5459050162383,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Agency Grouped_Sheriff,Relationship Grouped_Stranger,Decade_2000s
North Carolina,January,Male,Black,0,1,1990s,Adult,Firearm,Municipal,Known,-1,0.9464715264736422,5.35284735263578,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_North Carolina,Relationship Grouped_Intimate Partner,State_California
North Carolina,November,Male,White,0,1,1980s,Young Adult,Other,Municipal,Known,-1,0.9409748392675577,5.902516073244238,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_North Carolina,Relationship Grouped_Intimate Partner,State_California
District of Columbia,March,Male,Black,0,0,1990s,Young Adult,Firearm,Municipal,Unknown,0,0.07832737034675186,92.16726296532481,0,Relationship Grouped_Unknown,State_District of Columbia,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
Utah,February,Female,White,0,1,2010s,Adult,Personal Violence,Sheriff,Family,-1,0.8656431847317378,13.43568152682621,1,Relationship Grouped_Unknown,Decade_2010s,Relationship Grouped_Known,State_Utah,Relationship Grouped_Intimate Partner
Michigan,July,Male,Black,0,0,1980s,Adult,Knife,Municipal,Unknown,1,0.20219502168484937,79.78049783151506,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Weapon Grouped_Knife,Relationship Grouped_Intimate Partner,Relationship Grouped_Stranger
Missouri,September,Male,Black,0,1,1990s,Young Adult,Firearm,Municipal,Known,-1,0.9433707937076555,5.6629206292344465,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Decade_1990s,Relationship Grouped_Intimate Partner,State_California
Indiana,June,Male,White,0,1,2000s,Teen,Firearm,Municipal,Known,-1,0.9613714479898103,3.8628552010189714,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Victim Age Group_Teen,Decade_2000s,Relationship Grouped_Intimate Partner
South Carolina,November,Male,Black,0,1,1990s,Young Adult,Firearm,Municipal,Stranger,-1,0.9250133410010407,7.498665899895926,1,Relationship Grouped_Unknown,State_South Carolina,Relationship Grouped_Stranger,Relationship Grouped_Known,State_California
Indiana,July,Male,White,0,1,1990s,Adult,Knife,Municipal,Unknown,-1,0.20392879333838632,79.60712066616136,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Weapon Grouped_Knife,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
Ohio,February,Male,Black,0,0,1980s,Young Adult,Unknown,Municipal,Unknown,4,0.16063638187639095,83.9363618123609,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Weapon Grouped_Unknown,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
California,April,Male,Black,0,0,1990s,Young Adult,Firearm,Municipal,Unknown,0,0.17791438808011617,82.20856119198838,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Intimate Partner,Relationship Grouped_Stranger,State_California
Ohio,November,Male,Black,1,1,1990s,Young Adult,Firearm,Municipal,Known,-1,0.9527453191237997,4.725468087620037,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Victim Count,Relationship Grouped_Intimate Partner,Decade_1990s
New York,October,Male,White,0,1,1980s,Young Adult,Knife,Municipal,Known,-1,0.8833163406909255,11.668365930907454,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_New York,Weapon Grouped_Knife,Weapon Grouped_Firearm
Louisiana,September,Male,Black,0,0,1980s,Young Adult,Firearm,Municipal,Unknown,4,0.17173668099822814,82.82633190017718,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,Victim Race_White
Texas,November,Male,Black,0,1,1980s,Adult,Firearm,Municipal,Known,-1,0.9638863782290248,3.611362177097524,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Texas,Relationship Grouped_Intimate Partner,State_New York
New Jersey,January,Female,White,0,1,2010s,Adult,Other,Municipal,Known,-1,0.9445904850418163,5.540951495818371,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Decade_2010s,Victim Sex_Male,Relationship Grouped_Intimate Partner
South Carolina,April,Female,White,0,0,2010s,Adult,Firearm,Sheriff,Unknown,2,0.42007959521304605,57.992040478695394,0,Relationship Grouped_Unknown,State_South Carolina,Decade_2010s,Relationship Grouped_Known,Agency Grouped_Sheriff
Arkansas,March,Male,White,0,1,2000s,Adult,Knife,Sheriff,Unknown,-1,0.42824589957566395,57.175410042433604,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Arkansas,Decade_2000s,Agency Grouped_Sheriff
California,June,Male,White,1,1,1980s,Adult,Firearm,Municipal,Unknown,-1,0.23641672787480317,76.35832721251968,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Victim Count,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
New York,February,Male,White,0,0,2000s,Senior,Blunt Object,Municipal,Unknown,4,0.1708035783441051,82.9196421655895,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_New York,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
Georgia,March,Male,White,0,1,2000s,Adult,Firearm,Sheriff,Known,-1,0.9632965508285489,3.6703449171451075,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Agency Grouped_Sheriff,Decade_2000s,Relationship Grouped_Intimate Partner
California,November,Male,White,0,1,2010s,Adult,Firearm,Municipal,Stranger,-1,0.8351596329243499,16.48403670756501,1,Relationship Grouped_Unknown,Decade_2010s,Relationship Grouped_Stranger,State_California,Relationship Grouped_Known
New Jersey,April,Female,Black,0,0,1980s,Young Adult,Knife,Municipal,Unknown,4,0.16014798580321699,83.9852014196783,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Weapon Grouped_Knife,Relationship Grouped_Intimate Partner,Relationship Grouped_Stranger
Texas,June,Male,Black,2,1,2000s,Adult,Firearm,Municipal,Intimate Partner,-1,0.9601578856157362,3.984211438426373,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,Relationship Grouped_Known,State_Texas,Victim Count
Maryland,November,Male,White,0,0,1990s,Adult,Firearm,County,Unknown,0,0.19655968266734125,80.34403173326588,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,Victim Race_White
Alabama,September,Male,White,0,1,2000s,Young Adult,Unknown,Sheriff,Known,-1,0.9584317641044854,4.156823589551459,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Agency Grouped_Sheriff,Decade_2000s,Weapon Grouped_Unknown
Louisiana,February,Male,Black,0,0,2000s,Young Adult,Firearm,Municipal,Unknown,4,0.1928746837909635,80.71253162090365,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,Decade_2000s
Mississippi,July,Male,Black,0,1,1990s,Adult,Knife,Municipal,Unknown,-1,0.2477397788933322,75.22602211066678,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Weapon Grouped_Knife,State_Mississippi,Relationship Grouped_Intimate Partner
California,February,Male,White,0,1,1980s,Young Adult,Firearm,Municipal,Stranger,-1,0.6410642063511591,35.89357936488408,1,Relationship Grouped_Unknown,State_California,Relationship Grouped_Known,Relationship Grouped_Stranger,Decade_2000s
California,January,Female,White,1,1,1980s,Young Adult,Firearm,Municipal,Stranger,-1,0.74945274890005,25.054725109995,1,Relationship Grouped_Unknown,State_California,Victim Count,Relationship Grouped_Stranger,Relationship Grouped_Known
California,August,Male,White,0,1,2010s,Adult,Firearm,Municipal,Stranger,-1,0.8351961289550303,16.48038710449698,1,Relationship Grouped_Unknown,Decade_2010s,Relationship Grouped_Stranger,State_California,Relationship Grouped_Known
Oklahoma,November,Male,Black,0,1,1990s,Child,Firearm,Municipal,Known,-1,0.9731962837924042,2.680371620759576,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Victim Age Group_Child,State_Oklahoma,Victim Race_White
South Dakota,November,Male,White,0,1,1980s,Adult,Unknown,Sheriff,Stranger,-1,0.8206709047025351,17.932909529746492,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Relationship Grouped_Known,State_California,Agency Grouped_Sheriff
Georgia,April,Female,Black,0,1,2010s,Senior,Knife,Municipal,Family,-1,0.8941664696663917,10.583353033360831,1,Relationship Grouped_Unknown,Decade_2010s,Weapon Grouped_Knife,Relationship Grouped_Known,Victim Sex_Male
Michigan,August,Male,Black,0,1,1990s,Young Adult,Firearm,Municipal,Unknown,-1,0.17830099059976368,82.16990094002364,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,Victim Race_White
Illinois,June,Male,Black,0,0,2010s,Adult,Firearm,Municipal,Unknown,1,0.15148366989049722,84.85163301095028,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,State_Illinois
California,February,Male,White,1,1,2000s,Teen,Firearm,Municipal,Unknown,-1,0.22265741743678247,77.73425825632175,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_California,Victim Age Group_Teen,Relationship Grouped_Stranger
Illinois,June,Female,Black,0,0,1990s,Adult,Firearm,Municipal,Unknown,3,0.15872574885938961,84.12742511406104,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,Victim Race_White
California,February,Male,White,0,1,2000s,Adult,Knife,Municipal,Known,-1,0.9572175042471004,4.278249575289958,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Decade_2000s,State_California,Weapon Grouped_Knife
Kentucky,November,Male,Black,0,0,2000s,Young Adult,Firearm,Municipal,Unknown,4,0.19435023568169385,80.56497643183062,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,Decade_2000s
Indiana,August,Male,White,0,1,2000s,Young Adult,Firearm,Municipal,Unknown,-1,0.2131310726612824,78.68689273387176,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,Decade_2000s
Ohio,September,Male,White,0,1,2000s,Adult,Unknown,Municipal,Unknown,-1,0.2052458126902491,79.4754187309751,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Decade_2000s,Weapon Grouped_Unknown
Texas,October,Female,White,0,1,2010s,Young Adult,Unknown,Municipal,Intimate Partner,-1,0.9790314000267157,2.0968599973284228,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,Decade_2010s,Relationship Grouped_Known,Victim Sex_Male
Missouri,May,Male,Black,0,0,2010s,Young Adult,Firearm,Municipal,Unknown,4,0.18807188203480463,81.19281179651954,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Decade_2010s,Relationship Grouped_Intimate Partner
California,June,Male,White,0,0,1990s,Young Adult,Firearm,Municipal,Stranger,0,0.6288809695239834,37.11190304760166,1,Relationship Grouped_Unknown,State_California,Relationship Grouped_Known,Relationship Grouped_Stranger,Decade_2000s
Texas,March,Female,White,0,1,1990s,Young Adult,Firearm,Municipal,Known,-1,0.9758168658948106,2.4183134105189374,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Texas,Relationship Grouped_Intimate Partner,Victim Sex_Male
Virginia,February,Female,Black,0,1,1980s,Young Adult,Firearm,Sheriff,Known,-1,0.9603083020441979,3.9691697955802097,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Agency Grouped_Sheriff,State_Virginia,Relationship Grouped_Intimate Partner
California,March,Male,White,0,1,2000s,Young Adult,Firearm,Municipal,Stranger,-1,0.8530485284157194,14.695147158428062,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Decade_2000s,State_California,Relationship Grouped_Known
Florida,June,Male,Black,0,1,2010s,Young Adult,Firearm,Sheriff,Unknown,-1,0.4145359528968078,58.54640471031922,0,Relationship Grouped_Unknown,State_Florida,Relationship Grouped_Known,Agency Grouped_Sheriff,Decade_2010s
Indiana,October,Male,Black,0,1,1990s,Young Adult,Firearm,Municipal,Family,-1,0.7891094176130451,21.089058238695493,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Intimate Partner,Victim Race_White,State_California
Virginia,March,Male,Black,0,1,2000s,Young Adult,Unknown,Municipal,Stranger,-1,0.907713717884176,9.228628211582398,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Decade_2000s,Relationship Grouped_Known,State_Virginia
Texas,July,Male,White,0,1,1990s,Young Adult,Knife,Sheriff,Family,-1,0.859410378726016,14.058962127398402,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Weapon Grouped_Knife,Agency Grouped_Sheriff,Relationship Grouped_Intimate Partner
New Jersey,April,Male,Black,0,1,1980s,Young Adult,Firearm,Municipal,Known,-1,0.9075140641486715,9.248593585132848,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_New Jersey,Relationship Grouped_Intimate Partner,Decade_2000s
Michigan,June,Male,Black,0,1,1980s,Adult,Knife,Municipal,Intimate Partner,-1,0.9627336840135347,3.726631598646532,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,Weapon Grouped_Knife,Relationship Grouped_Known,Weapon Grouped_Firearm
Idaho,January,Male,White,0,1,2000s,Child,Blunt Object,Sheriff,Family,-1,0.9396132681403981,6.038673185960184,1,Relationship Grouped_Unknown,Victim Age Group_Child,Relationship Grouped_Known,Decade_2000s,State_Idaho
South Carolina,February,Male,Black,0,1,1990s,Adult,Firearm,Municipal,Stranger,-1,0.9149906660371542,8.500933396284584,1,Relationship Grouped_Unknown,State_South Carolina,Relationship Grouped_Stranger,Relationship Grouped_Known,State_California
Illinois,August,Male,White,0,1,1990s,Adult,Firearm,Municipal,Stranger,-1,0.8836495237696904,11.635047623030962,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Relationship Grouped_Known,State_California,State_Illinois
